L1,L2,Max_Patch,MS_SSIM,LPIPS,Category,Label,Split,Filename
0.02575543150305748,0.0017295455327257514,0.11955057084560394,0.9020843505859375,0.13639673590660095,all,0,Train,bottle_080.png
0.0256779994815588,0.0018027727492153645,0.1019384041428566,0.9155144691467285,0.13068246841430664,all,0,Train,bottle_081.png
0.025442566722631454,0.0017502547707408667,0.13180814683437347,0.9065099954605103,0.13644571602344513,all,0,Train,bottle_082.png
0.02425825595855713,0.0015768706798553467,0.1609465479850769,0.9153246879577637,0.1305338442325592,all,0,Train,bottle_083.png
0.02591414377093315,0.001894824206829071,0.12258046865463257,0.9141632914543152,0.12873610854148865,all,0,Train,bottle_084.png
0.025194598361849785,0.0016615644562989473,0.11219996958971024,0.90743088722229,0.13041213154792786,all,0,Train,bottle_085.png
0.02586032822728157,0.0019681293051689863,0.15099692344665527,0.91022127866745,0.13648435473442078,all,0,Train,bottle_086.png
0.02570408582687378,0.0018419642001390457,0.1350114494562149,0.9120913743972778,0.12562258541584015,all,0,Train,bottle_087.png
0.025551557540893555,0.0017948281019926071,0.12019267678260803,0.9082877039909363,0.13193438947200775,all,0,Train,bottle_088.png
0.026501096785068512,0.0018939913716167212,0.10838280618190765,0.9108231067657471,0.1361924111843109,all,0,Train,bottle_089.png
0.024442046880722046,0.0015366971492767334,0.10395845025777817,0.9128761291503906,0.1342480480670929,all,0,Train,bottle_090.png
0.025609344244003296,0.0018319146474823356,0.09628835320472717,0.9099129438400269,0.13692916929721832,all,0,Train,bottle_091.png
0.025695130228996277,0.0018295913469046354,0.1460011601448059,0.914860188961029,0.13099709153175354,all,0,Train,bottle_092.png
0.025838609784841537,0.0018671934958547354,0.15507087111473083,0.9098161458969116,0.1358707994222641,all,0,Train,bottle_093.png
0.02627713978290558,0.0018239779165014625,0.12644554674625397,0.9080361127853394,0.13188421726226807,all,0,Train,bottle_094.png
0.02592065930366516,0.0018009997438639402,0.1160612478852272,0.9117013812065125,0.13554172217845917,all,0,Train,bottle_095.png
0.026277674362063408,0.0017639853758737445,0.1616705060005188,0.9094909429550171,0.13354264199733734,all,0,Train,bottle_096.png
0.026043808087706566,0.0017976261442527175,0.08165915310382843,0.9094809293746948,0.13420362770557404,all,0,Train,bottle_097.png
0.0251028910279274,0.0017283891793340445,0.11657551676034927,0.9117976427078247,0.12978577613830566,all,0,Train,bottle_098.png
0.02590484917163849,0.0018211107235401869,0.14629526436328888,0.8962129950523376,0.13777126371860504,all,0,Train,bottle_099.png
0.02733556739985943,0.0021057426929473877,0.18949107825756073,0.8914622664451599,0.1381871998310089,all,0,Train,bottle_100.png
0.024616707116365433,0.001678592525422573,0.15039421617984772,0.9132921099662781,0.13142360746860504,all,0,Train,bottle_101.png
0.02512618526816368,0.0016706704627722502,0.167005255818367,0.9109165668487549,0.13569602370262146,all,0,Train,bottle_102.png
0.025626223534345627,0.001778686884790659,0.1376975029706955,0.9108045101165771,0.1330936849117279,all,0,Train,bottle_103.png
0.025225451216101646,0.0017902667168527842,0.14464540779590607,0.9148586988449097,0.12994632124900818,all,0,Train,bottle_104.png
0.026005124673247337,0.0018293040338903666,0.1038656011223793,0.9141227602958679,0.13024726510047913,all,0,Train,bottle_105.png
0.026028018444776535,0.0018256357870995998,0.17438969016075134,0.9173425436019897,0.131449356675148,all,0,Train,bottle_106.png
0.02424098178744316,0.0016089675482362509,0.12896636128425598,0.9153100252151489,0.131037175655365,all,0,Train,bottle_107.png
0.025215744972229004,0.0016884906217455864,0.14087283611297607,0.9157459139823914,0.13527724146842957,all,0,Train,bottle_108.png
0.02599964663386345,0.0018591065891087055,0.11672492325305939,0.9061704874038696,0.12998531758785248,all,0,Train,bottle_109.png
0.024058368057012558,0.0015365555882453918,0.12047990411520004,0.9190847277641296,0.12619060277938843,all,0,Train,bottle_110.png
0.026324447244405746,0.0019357198616489768,0.12289049476385117,0.9120537638664246,0.1293296068906784,all,0,Train,bottle_111.png
0.024403631687164307,0.0015424015000462532,0.10993409901857376,0.9132540225982666,0.13116078078746796,all,0,Train,bottle_112.png
0.02486000582575798,0.001717819250188768,0.21589800715446472,0.9191540479660034,0.13389942049980164,all,0,Train,bottle_113.png
0.025009794160723686,0.0016641229158267379,0.1186935156583786,0.9182173013687134,0.1301596611738205,all,0,Train,bottle_114.png
0.024628829210996628,0.0015823518624529243,0.10392354428768158,0.9184281826019287,0.13098186254501343,all,0,Train,bottle_115.png
0.025172818452119827,0.0016571556916460395,0.21480898559093475,0.9098224639892578,0.13285322487354279,all,0,Train,bottle_116.png
0.026239825412631035,0.001863632700406015,0.12448573112487793,0.9062139391899109,0.13757848739624023,all,0,Train,bottle_117.png
0.026096627116203308,0.0017784042283892632,0.07968295365571976,0.9050081968307495,0.13529428839683533,all,0,Train,bottle_118.png
0.026347525417804718,0.0019229380413889885,0.10461603105068207,0.9127713441848755,0.13776147365570068,all,0,Train,bottle_119.png
0.02627609483897686,0.0018060154980048537,0.10791382938623428,0.9054465293884277,0.14158174395561218,all,0,Train,bottle_120.png
0.026036426424980164,0.0017947194864973426,0.08957849442958832,0.9159371256828308,0.1299143135547638,all,0,Train,bottle_121.png
0.0254518985748291,0.001812392263673246,0.0923355296254158,0.9101047515869141,0.12920048832893372,all,0,Train,bottle_122.png
0.02680978737771511,0.002019680803641677,0.14909447729587555,0.9034593105316162,0.13746409118175507,all,0,Train,bottle_123.png
0.025481879711151123,0.0017707773949950933,0.09377560019493103,0.9239852428436279,0.1288445144891739,all,0,Train,bottle_124.png
0.025276899337768555,0.0016873277490958571,0.09218227118253708,0.912605881690979,0.1324802190065384,all,0,Train,bottle_125.png
0.02541525289416313,0.0017880321247503161,0.10979669541120529,0.9179553389549255,0.12842492759227753,all,0,Train,bottle_126.png
0.025119367986917496,0.001684866612777114,0.10192412883043289,0.9161307215690613,0.12193118035793304,all,0,Train,bottle_127.png
0.026715662330389023,0.0019046079833060503,0.07254589349031448,0.905577540397644,0.13998949527740479,all,0,Train,bottle_128.png
0.026344723999500275,0.0018981050234287977,0.1061829924583435,0.9022859334945679,0.13781508803367615,all,0,Train,bottle_129.png
0.02498544752597809,0.001677103340625763,0.09983544051647186,0.9180744886398315,0.1327446550130844,all,0,Train,bottle_130.png
0.025306176394224167,0.0017084194114431739,0.07263390719890594,0.9221967458724976,0.1303424835205078,all,0,Train,bottle_131.png
0.025366580113768578,0.0016270242631435394,0.13162383437156677,0.9083876609802246,0.12902651727199554,all,0,Train,bottle_132.png
0.025318508967757225,0.0017016867641359568,0.08878608047962189,0.9062546491622925,0.1299995332956314,all,0,Train,bottle_133.png
0.025959562510252,0.0018909159116446972,0.09245450049638748,0.9146835207939148,0.1363936811685562,all,0,Train,bottle_134.png
0.025234317407011986,0.0016548370476812124,0.09957318007946014,0.904484748840332,0.13707448542118073,all,0,Train,bottle_135.png
0.024833451956510544,0.0016914093866944313,0.1315467655658722,0.9119073152542114,0.1410377025604248,all,0,Train,bottle_136.png
0.025475507602095604,0.0017634996911510825,0.08486442267894745,0.9131569862365723,0.13333295285701752,all,0,Train,bottle_137.png
0.02596578560769558,0.001821854617446661,0.1257312297821045,0.9106004238128662,0.13240788877010345,all,0,Train,bottle_138.png
0.0249753650277853,0.0018601089250296354,0.1324148178100586,0.9167951345443726,0.1313367486000061,all,0,Train,bottle_139.png
0.026653653010725975,0.0019278894178569317,0.11546200513839722,0.8990304470062256,0.13951417803764343,all,0,Train,bottle_140.png
0.02584030106663704,0.0018379816319793463,0.09565676003694534,0.9122495651245117,0.13193164765834808,all,0,Train,bottle_141.png
0.02562740445137024,0.0017120162956416607,0.15913595259189606,0.9067662954330444,0.1330420970916748,all,0,Train,bottle_142.png
0.026104707270860672,0.0017869030125439167,0.0955977588891983,0.9080716371536255,0.1328754723072052,all,0,Train,bottle_143.png
0.025968797504901886,0.0018084151670336723,0.10371460765600204,0.9110414385795593,0.13048973679542542,all,0,Train,bottle_144.png
0.028163155540823936,0.0021929368376731873,0.11664226651191711,0.889114499092102,0.13481196761131287,all,0,Train,bottle_145.png
0.025113966315984726,0.0017380978679284453,0.07560326904058456,0.918191134929657,0.1359950453042984,all,0,Train,bottle_146.png
0.025363368913531303,0.0017830904107540846,0.08136823028326035,0.9181835651397705,0.12812596559524536,all,0,Train,bottle_147.png
0.025050252676010132,0.001674262690357864,0.11501140147447586,0.9192508459091187,0.1298910677433014,all,0,Train,bottle_148.png
0.024535199627280235,0.0016127708368003368,0.09480021148920059,0.9088729619979858,0.13624915480613708,all,0,Train,bottle_149.png
0.025166546925902367,0.0017839953070506454,0.15770548582077026,0.9145556688308716,0.1255459189414978,all,0,Train,bottle_150.png
0.026046400889754295,0.0018647888209670782,0.10940885543823242,0.9050452709197998,0.13727760314941406,all,0,Train,bottle_151.png
0.025214266031980515,0.001670963829383254,0.16674600541591644,0.907792329788208,0.1432308852672577,all,0,Train,bottle_152.png
0.02522445097565651,0.001711057499051094,0.08684168756008148,0.9169122576713562,0.13198722898960114,all,0,Train,bottle_153.png
0.026831161230802536,0.001811609952710569,0.09521090239286423,0.8965543508529663,0.13402524590492249,all,0,Train,bottle_154.png
0.026698878034949303,0.0019173920154571533,0.06526840478181839,0.9036346673965454,0.13798774778842926,all,0,Train,bottle_155.png
0.02697092294692993,0.001985065406188369,0.129921093583107,0.8963683843612671,0.13424880802631378,all,0,Train,bottle_156.png
0.025613661855459213,0.0017511015757918358,0.08775479346513748,0.9010754823684692,0.1348394751548767,all,0,Train,bottle_157.png
0.02627069316804409,0.002030563075095415,0.13386297225952148,0.9071455001831055,0.13446658849716187,all,0,Train,bottle_158.png
0.025293737649917603,0.001693344209343195,0.11878255754709244,0.907971978187561,0.12703436613082886,all,0,Train,bottle_159.png
0.024464905261993408,0.0015215071616694331,0.0920121893286705,0.9240803718566895,0.1263595074415207,all,0,Train,bottle_160.png
0.02722243219614029,0.002120060846209526,0.14214900135993958,0.9025254249572754,0.13225512206554413,all,0,Train,bottle_161.png
0.024943582713603973,0.0017183627933263779,0.13328658044338226,0.9145880937576294,0.13115301728248596,all,0,Train,bottle_162.png
0.026610132306814194,0.001864850870333612,0.11584877967834473,0.9109303951263428,0.1364433765411377,all,0,Train,bottle_163.png
0.02817622199654579,0.0020721068140119314,0.06885989010334015,0.8978733420372009,0.13590821623802185,all,0,Train,bottle_164.png
0.02596096694469452,0.0019434838322922587,0.11240364611148834,0.9187480211257935,0.12852616608142853,all,0,Train,bottle_165.png
0.025202598422765732,0.0018258399795740843,0.10322694480419159,0.9186038970947266,0.13304419815540314,all,0,Train,bottle_166.png
0.026186656206846237,0.0018304412951692939,0.13597795367240906,0.9060152769088745,0.13500742614269257,all,0,Train,bottle_167.png
0.025717785581946373,0.0018116701394319534,0.1044992059469223,0.9135591387748718,0.12746231257915497,all,0,Train,bottle_168.png
0.02526492439210415,0.0016344347968697548,0.08638820797204971,0.9128479957580566,0.13271918892860413,all,0,Train,bottle_169.png
0.026371460407972336,0.0018935942789539695,0.1353287547826767,0.9018135070800781,0.13689464330673218,all,0,Train,bottle_170.png
0.027143076062202454,0.002063467400148511,0.10853024572134018,0.9077200889587402,0.1348852515220642,all,0,Train,bottle_171.png
0.02514176070690155,0.0017653045943006873,0.12111461162567139,0.9209707975387573,0.12864476442337036,all,0,Train,bottle_172.png
0.02542317472398281,0.0018804750870913267,0.1265992522239685,0.918089747428894,0.12965182960033417,all,0,Train,bottle_173.png
0.02551995776593685,0.0018038696143776178,0.08065952360630035,0.9143600463867188,0.12884977459907532,all,0,Train,bottle_174.png
0.025397729128599167,0.0017620634753257036,0.12151416391134262,0.922798752784729,0.12537546455860138,all,0,Train,bottle_175.png
0.024865206331014633,0.0016422048211097717,0.11369320750236511,0.9182280898094177,0.12827330827713013,all,0,Train,bottle_176.png
0.02510169893503189,0.0017459297087043524,0.13798849284648895,0.9147529006004333,0.13248924911022186,all,0,Train,bottle_177.png
0.02548772469162941,0.0017306080553680658,0.08256174623966217,0.9160749912261963,0.13504931330680847,all,0,Train,bottle_178.png
0.025371721014380455,0.0017482185503467917,0.07833479344844818,0.9129253625869751,0.13762043416500092,all,0,Train,bottle_179.png
0.025247007608413696,0.0017733797430992126,0.15023748576641083,0.9129127860069275,0.13422811031341553,all,0,Train,bottle_180.png
0.025275442749261856,0.0016953262966126204,0.09051302820444107,0.9211826324462891,0.1310395896434784,all,0,Train,bottle_181.png
0.026339847594499588,0.0018590193940326571,0.07553191483020782,0.8994342088699341,0.1320081353187561,all,0,Train,bottle_182.png
0.024856802076101303,0.00168517860583961,0.09919562190771103,0.9136068820953369,0.13171665370464325,all,0,Train,bottle_183.png
0.026989316567778587,0.0019289141055196524,0.10245661437511444,0.9087351560592651,0.1316109150648117,all,0,Train,bottle_184.png
0.0261189304292202,0.001822798978537321,0.0718139111995697,0.9164670705795288,0.13026100397109985,all,0,Train,bottle_185.png
0.02520843595266342,0.0017592934891581535,0.0964604988694191,0.9125868678092957,0.1327112913131714,all,0,Train,bottle_186.png
0.026399223133921623,0.0019812963437289,0.13321679830551147,0.9003384113311768,0.13498258590698242,all,0,Train,bottle_187.png
0.02517291158437729,0.0016998229548335075,0.08235345780849457,0.9146258234977722,0.13029345870018005,all,0,Train,bottle_188.png
0.02610415779054165,0.001875576563179493,0.10302800685167313,0.908312201499939,0.14225465059280396,all,0,Train,bottle_189.png
0.02449987083673477,0.001622824347577989,0.14529483020305634,0.9218646883964539,0.12831689417362213,all,0,Train,bottle_190.png
0.024981997907161713,0.0016190874157473445,0.10786464810371399,0.9101173281669617,0.12727953493595123,all,0,Train,bottle_191.png
0.024400468915700912,0.0015939552104100585,0.10253196954727173,0.9237968325614929,0.1312350630760193,all,0,Train,bottle_192.png
0.025203993543982506,0.0016405382193624973,0.07116508483886719,0.9140634536743164,0.13621455430984497,all,0,Train,bottle_193.png
0.024771472439169884,0.0017477291403338313,0.09807626157999039,0.9210666418075562,0.127459317445755,all,0,Train,bottle_194.png
0.02619124948978424,0.0017992322100326419,0.09337621927261353,0.9114996790885925,0.1309356987476349,all,0,Train,bottle_195.png
0.025750398635864258,0.0017557074315845966,0.099763423204422,0.9082271456718445,0.1255512833595276,all,0,Train,bottle_196.png
0.025389855727553368,0.0017790049314498901,0.1116349995136261,0.9103529453277588,0.13375809788703918,all,0,Train,bottle_197.png
0.02585074119269848,0.0019415303831920028,0.10703721642494202,0.9103547930717468,0.1382257491350174,all,0,Train,bottle_198.png
0.025485016405582428,0.001831715926527977,0.14617162942886353,0.9161670207977295,0.13335299491882324,all,0,Train,bottle_199.png
0.025143086910247803,0.0016844631172716618,0.09091762453317642,0.9113485217094421,0.13180944323539734,all,0,Train,bottle_200.png
0.026349708437919617,0.001820458099246025,0.08065737783908844,0.9140782356262207,0.13535141944885254,all,0,Train,bottle_201.png
0.025232769548892975,0.0015406132442876697,0.06260083615779877,0.9017798900604248,0.13333815336227417,all,0,Train,bottle_202.png
0.026008240878582,0.0018599648028612137,0.10451201349496841,0.9081166982650757,0.13157066702842712,all,0,Train,bottle_203.png
0.025202399119734764,0.0017522056587040424,0.13745011389255524,0.912656307220459,0.1368728131055832,all,0,Train,bottle_204.png
0.02616726979613304,0.001835792325437069,0.0898682177066803,0.9178931713104248,0.12802594900131226,all,0,Train,bottle_205.png
0.025797586888074875,0.00176155474036932,0.07302109897136688,0.9092808961868286,0.13550430536270142,all,0,Train,bottle_206.png
0.0256086066365242,0.0019163547549396753,0.28095805644989014,0.90118807554245,0.14006932079792023,all,0,Train,bottle_207.png
0.027137193828821182,0.001983510097488761,0.09232151508331299,0.8992017507553101,0.12940576672554016,all,0,Train,bottle_208.png
0.024937834590673447,0.0017353321891278028,0.1846046894788742,0.9148380756378174,0.12932787835597992,all,0,Train,bottle_209.png
0.0421878807246685,0.0029896884225308895,0.12360204756259918,0.7781028151512146,0.4864829480648041,all,0,Train,capsule_001.png
0.04293504357337952,0.0031360068824142218,0.09538911283016205,0.7795286178588867,0.4848235845565796,all,0,Train,capsule_002.png
0.03903671354055405,0.0032819509506225586,0.3343518078327179,0.8227800130844116,0.45953458547592163,all,0,Train,capsule_003.png
0.04315556585788727,0.004245759919285774,0.3080276846885681,0.7378554344177246,0.4952201843261719,all,0,Train,capsule_004.png
0.042435795068740845,0.00426058191806078,0.23201484978199005,0.7538377642631531,0.4788486361503601,all,0,Train,capsule_005.png
0.038123514503240585,0.003482891246676445,0.1823502480983734,0.824211597442627,0.44996872544288635,all,0,Train,capsule_006.png
0.04380650445818901,0.003645222168415785,0.2191368192434311,0.7491481304168701,0.4956901967525482,all,0,Train,capsule_007.png
0.03790614753961563,0.0024991128593683243,0.17336179316043854,0.7914456129074097,0.4723837077617645,all,0,Train,capsule_008.png
0.04044707864522934,0.004119919613003731,0.31603294610977173,0.753239095211029,0.4811255931854248,all,0,Train,capsule_009.png
0.041313543915748596,0.003616372589021921,0.1442573070526123,0.7415446639060974,0.4920092821121216,all,0,Train,capsule_010.png
0.041955627501010895,0.00423972774296999,0.13683436810970306,0.7823315858840942,0.4657914638519287,all,0,Train,capsule_011.png
0.04001622647047043,0.002788711339235306,0.09375885128974915,0.777918815612793,0.4743705987930298,all,0,Train,capsule_012.png
0.04063238203525543,0.0031235022470355034,0.09398907423019409,0.7627683877944946,0.48143789172172546,all,0,Train,capsule_013.png
0.03681695833802223,0.0035828733816742897,0.16741488873958588,0.8077203035354614,0.4684303104877472,all,0,Train,capsule_014.png
0.04375557601451874,0.0051845647394657135,0.5207932591438293,0.7555325031280518,0.4888513684272766,all,0,Train,capsule_015.png
0.04196354001760483,0.0039980001747608185,0.26600974798202515,0.7623939514160156,0.48826348781585693,all,0,Train,capsule_016.png
0.04060846567153931,0.00391070730984211,0.317187637090683,0.7997347712516785,0.4771400988101959,all,0,Train,capsule_017.png
0.041164807975292206,0.0029001720249652863,0.1406066119670868,0.79107666015625,0.4706960916519165,all,0,Train,capsule_018.png
0.04086980223655701,0.0028404458425939083,0.33029380440711975,0.7920341491699219,0.4644676446914673,all,0,Train,capsule_019.png
0.03900544345378876,0.0029695655684918165,0.08704321831464767,0.824753999710083,0.46260103583335876,all,0,Train,capsule_020.png
